2026-01-27 19:51:59,891 - Experiment Config: {'model': 'dinov2_vitb_multi_input', 'data_path': '/mnt/nvme1n1/lululemon/xjj/datasets/resized/gazefollow_extended', 'ckpt_save_dir': './experiments', 'wandb_project': 'dinov2_vitb_multi_input', 'exp_name': 'dinov2_vitb_multi_input_is_partial_input', 'is_partial_input': True, 'log_iter': 10, 'max_epochs': 15, 'batch_size': 60, 'lr': 0.001, 'n_workers': 8}
2026-01-27 19:52:05,055 - Learnable parameters: 7475168
2026-01-27 19:52:10,491 - 
[Epoch 0 Training]
2026-01-27 20:17:27,549 - Iter 1730/1891, heatmap Loss=0.0534, Loss=0.0534
2026-01-27 20:17:32,688 - Iter 1740/1891, heatmap Loss=0.0518, Loss=0.0518
2026-01-27 20:17:37,660 - Iter 1750/1891, heatmap Loss=0.0476, Loss=0.0476
2026-01-27 20:17:42,922 - Iter 1760/1891, heatmap Loss=0.0507, Loss=0.0507
2026-01-27 20:17:48,077 - Iter 1770/1891, heatmap Loss=0.0559, Loss=0.0559
2026-01-27 20:17:53,108 - Iter 1780/1891, heatmap Loss=0.0529, Loss=0.0529
2026-01-27 20:17:58,240 - Iter 1790/1891, heatmap Loss=0.0525, Loss=0.0525
2026-01-27 20:18:03,522 - Iter 1800/1891, heatmap Loss=0.0519, Loss=0.0519
2026-01-27 20:18:08,313 - Iter 1810/1891, heatmap Loss=0.0503, Loss=0.0503
2026-01-27 20:18:13,162 - Iter 1820/1891, heatmap Loss=0.0509, Loss=0.0509
2026-01-27 20:18:18,282 - Iter 1830/1891, heatmap Loss=0.0489, Loss=0.0489
2026-01-27 20:18:23,119 - Iter 1840/1891, heatmap Loss=0.0539, Loss=0.0539
2026-01-27 20:18:28,319 - Iter 1850/1891, heatmap Loss=0.0491, Loss=0.0491
2026-01-27 20:18:33,207 - Iter 1860/1891, heatmap Loss=0.0466, Loss=0.0466
2026-01-27 20:18:38,407 - Iter 1870/1891, heatmap Loss=0.0493, Loss=0.0493
2026-01-27 20:18:43,353 - Iter 1880/1891, heatmap Loss=0.0483, Loss=0.0483
2026-01-27 20:18:48,196 - Iter 1890/1891, heatmap Loss=0.0482, Loss=0.0482
2026-01-27 20:18:48,429 - End of Epoch 0 Train - Avg Loss: 0.0540
2026-01-27 20:18:49,640 - Saved last checkpoint to ./experiments/dinov2_vitb_multi_input_is_partial_input/2026-01-27_19-51-59/last.pt
2026-01-27 20:18:49,640 - [Epoch 0 Evaluation]
